label_verbose,label,verb,verbmorph,verbmorph2,matrix_subject_type_2,matrix_subject_type_3,emb_cl_length,interv_material_macl_embcl,horror_aequi,ehms_etc_narrow,ehms_etc_broad,alpha_persistence_50,alpha_persistence_100,alpha_persistence,alpha_pers_distance,beta_pers_distance,ln_beta_pers_distance,beta_persistence_2,ttrpassage,adv_beginning,adv_afterend,matrix_negation,matrix_auxiliary,complement_subject,I_THINK_alert,verbid,morphid,text,speaker,speaker_age2,speaker_age,speaker_sex,area,area2,county,latitude,corpus
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,178,44,3.784,1,6.9,no,no,no,no,yes,yes,yes,no,WES_016,WesDT,80,old     ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,183,29,3.367,3,7.8,no,no,no,no,yes,yes,yes,no,IOM_002,IomRC,77,old     ,male,MAN,b_England,IOM     ,54.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,194,50,3.912,1,6.9,no,no,no,yes,no,no,yes,yes,SAL_002,IBBB,86,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,195,36,3.584,3,7.9,no,no,no,no,no,yes,yes,no,CON_009,ICS_MW,68,young   ,female,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,196,35,3.555,1,7.4,no,no,no,no,yes,yes,no,yes,GLA_004,WalWTA,NA,        ,male,Wal,c_Wales,GLA     ,51.64,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,20,14,2.639,2,7.4,no,no,no,no,yes,yes,yes,yes,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,20,59,4.078,3,7.3,no,no,no,no,no,yes,yes,yes,WIL_015,TrbrEGC,83,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,207,44,3.784,1,7.2,no,no,no,no,no,yes,no,yes,SFK_029,SufHJT2,73,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,207,63,4.143,1,7,no,no,no,no,yes,yes,yes,no,YKS_003,YksSL,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,221,42,3.738,3,7.4,no,no,no,no,yes,yes,yes,yes,DFS_001,DfsWH,72,young   ,male,SCL,d_Scotland,DFS     ,55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,223,15,2.708,1,6.6,no,no,no,no,no,yes,no,yes,LAN_023,WigWO,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,2280,32,3.466,1,6.8,no,no,no,no,yes,yes,yes,yes,LAN_008,LanT3P,93,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,23,100,4.605,0,7.8,no,no,no,no,yes,yes,yes,yes,CON_008,ICS_JP,NA,        ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,2349,24,3.178,4,7.1,no,no,no,no,yes,yes,yes,no,NTT_002,NotA25,85,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,24,53,3.97,1,7.2,no,no,no,no,yes,yes,yes,yes,LAN_015,WigMWH,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,244,4,1.386,2,6.6,no,no,no,no,yes,yes,yes,no,ELN_014,ElnAS,NA,        ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,25,72,4.277,1,6.7,no,no,no,no,yes,yes,yes,yes,ELN_014,ElnAS,NA,        ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,280,61,4.111,1,7.3,no,no,no,no,yes,yes,no,yes,SFK_030,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,282,54,3.989,1,7.3,no,yes,no,no,yes,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,287,54,3.989,2,8,no,no,no,no,no,yes,no,no,SAL_033,IBTJ,82,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,288,38,3.638,2,7.3,no,no,no,no,yes,yes,yes,yes,WES_001,WesAD,84,old     ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,289,10,2.303,4,7.9,no,no,no,no,no,yes,yes,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,29,28,3.332,3,6.8,no,no,no,no,no,yes,yes,yes,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,297,111,4.71,0,6.6,no,no,no,no,yes,yes,yes,yes,NTT_005,NotA52,85,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,30,10,2.303,1,5.7,no,no,no,no,yes,yes,yes,yes,LAN_022,WigGRB,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,30,62,4.127,2,6.7,no,no,yes,no,yes,no,yes,yes,ELN_009,ElnAB,NA,        ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,308,35,3.555,2,7.5,no,no,yes,no,no,no,yes,yes,SFK_007,RR1,70,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,31,12,2.485,1,7.3,no,yes,no,no,no,yes,yes,no,WES_001,WesAD,84,old     ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,31,17,2.833,2,7.7,no,no,yes,no,no,no,no,yes,KEN_008,KentSPR,83,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,31,71,4.263,2,6.5,no,no,yes,no,no,no,yes,yes,NTT_009,NotA80,78,old     ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,317,17,2.833,4,7.2,no,no,no,no,yes,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,328,67,4.205,1,6.6,no,no,yes,no,no,no,yes,yes,ELN_014,ElnAC,NA,        ,male,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,344,140,4.942,0,6.9,no,no,no,no,yes,yes,yes,yes,SEL_002,SelJM,59,young   ,male,SCL,d_Scotland,SEL     ,55.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,345,128,4.852,0,7,no,no,no,no,no,yes,no,yes,LAN_022,WigGRB,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,35,25,3.219,4,7.2,no,no,no,no,yes,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,35,54,3.989,2,5.9,no,no,no,no,yes,yes,yes,yes,WIL_006,TrbrGSR,66,young   ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,363,19,2.944,3,8.4,no,no,no,no,yes,yes,yes,yes,SAL_023,IBME,76,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,376,22,3.091,2,7.8,no,no,no,no,yes,yes,yes,no,SFK_010,GCS,73,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,382,40,3.689,2,7.7,no,no,no,no,yes,yes,yes,yes,WES_016,WesDT,80,old     ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,396,157,5.056,0,7.3,no,no,no,no,yes,yes,yes,yes,WES_007,WesBP,73,young   ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,396,9,2.197,3,8,no,yes,no,no,no,yes,yes,yes,HEB_040,Heb74,66,young   ,female,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,4,13,2.565,3,7.4,no,no,no,no,no,yes,yes,yes,SFK_017,SufHFJE,67,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,41,14,2.639,4,7.1,yes,no,no,no,no,yes,yes,yes,ELN_009,ElnLS,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,412,27,3.296,3,7.6,no,no,no,no,yes,yes,yes,yes,WES_008,WesBR,78,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,413,27,3.296,7,7.4,no,no,no,no,no,yes,yes,yes,SFK_033,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,420,6,1.792,4,7,no,no,no,no,yes,yes,yes,yes,IOM_002,IomRC,77,old     ,male,MAN,b_England,IOM     ,54.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,456,9,2.197,2,7.5,no,yes,no,no,no,yes,yes,no,PEE_002,PeeMT,79,old     ,female,SCL,d_Scotland,PEE     ,55.72,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,46,36,3.584,1,7.3,no,no,no,no,yes,yes,no,yes,CON_008,ICS_JP,NA,        ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,481,42,3.738,4,6.8,no,no,no,no,yes,yes,yes,yes,SOM_020,SRLM_AE,86,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,50,316,5.756,0,7.6,no,no,no,no,yes,yes,yes,yes,WES_016,WesDT,80,old     ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,502,48,3.871,2,7,no,no,no,no,yes,yes,yes,yes,ELN_011,ElnEL,NA,        ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,531,103,4.635,0,6.9,no,no,yes,no,yes,no,yes,yes,WIL_004,TrbrDP,80,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,532,52,3.951,2,7.1,no,no,no,no,no,yes,yes,yes,SFK_006,HED,77,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,571,73,4.29,2,6.9,no,no,no,no,yes,yes,yes,yes,KEN_001,JC,89,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,62,39,3.664,1,7.5,no,no,no,no,yes,yes,yes,yes,SFK_020,SufGFK,74,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,677,190,5.247,0,7.4,no,no,no,no,yes,yes,no,yes,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,690,7,1.946,1,7.9,no,no,no,no,yes,yes,yes,yes,KEN_002,FK,88,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,71,3,1.099,2,7.3,no,no,yes,no,no,no,yes,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,734,97,4.575,1,7.8,no,yes,no,no,yes,yes,yes,yes,YKS_003,YksSL,NA,        ,male,N,b_England,YKS     ,54.42,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,743,50,3.912,3,7.1,yes,no,no,no,no,yes,no,yes,SFK_033,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,79,30,3.401,1,7.2,no,no,yes,no,no,no,yes,yes,ELN_009,ElnLS,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,803,58,4.06,1,7.4,no,yes,no,no,no,yes,no,no,WIL_004,TrbrDP,80,old     ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,808,67,4.205,1,7.8,no,no,no,no,no,yes,yes,yes,SAL_026,IBCE,78,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,85,25,3.219,2,7.5,no,no,no,no,yes,yes,no,no,SAL_036,IBBM,NA,        ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,850,44,3.784,3,6.5,no,no,no,no,yes,yes,yes,yes,SFK_001,AnnieShort,NA,        ,female,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,871,141,4.949,0,6.5,no,no,no,no,yes,yes,yes,no,ELN_015,EdbBK,NA,        ,NA,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,877,163,5.094,0,6.8,no,no,yes,no,yes,no,yes,no,LAN_009,LanH1P,67,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,89,38,3.638,1,6.9,no,yes,no,no,no,yes,yes,no,WES_005,WesBE,74,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,903,18,2.89,2,6.9,no,no,yes,no,yes,no,yes,yes,SFK_006,HED,77,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,no,zero,92,58,4.06,2,6.4,no,no,yes,no,yes,no,no,no,ELN_012,ElnML,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,yes,explicit,61,18,2.89,3,7.2,no,yes,no,no,no,yes,no,no,HEB_017,Heb19,90,old     ,female,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,no,yes,explicit,64,63,4.143,1,6.9,no,no,no,no,no,yes,no,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,yes,yes,explicit,10,9,2.197,1,7.7,no,no,yes,no,yes,no,yes,yes,WES_019,WesZb,70,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,0,yes,yes,explicit,17,15,2.708,1,7.1,no,no,yes,no,no,no,no,yes,GLA_006,WalDTC,77,old     ,male,Wal,c_Wales,GLA     ,51.64,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,135,103,4.635,0,6.6,no,no,no,no,yes,yes,no,no,SUT_002,SutGM,61,young   ,male,SCH,d_Scotland,SUT     ,58.14,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,15,55,4.007,1,7.1,no,no,yes,no,yes,no,yes,yes,LAN_012,LanEG,71,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,19,77,4.344,2,6.7,no,no,no,no,no,yes,yes,yes,NTT_011,NotA99,91,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,255,74,4.304,1,6,no,no,no,no,yes,yes,yes,yes,ROC_002,RocPN,79,old     ,male,SCH,d_Scotland,ROC     ,57.81,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,3006,11,2.398,2,6.9,no,yes,no,no,yes,yes,yes,yes,NTT_006,NotA58,81,old     ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,326,24,3.178,2,6.7,no,no,no,no,yes,yes,yes,yes,WLN_004,WlnMD,83,old     ,female,SCL,d_Scotland,WLN     ,56,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,58,92,4.522,0,7.9,no,no,yes,no,yes,no,no,no,WIL_007,TrbrBJ,NA,        ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,1,no,no,zero,741,5,1.609,2,6.4,no,no,yes,no,yes,no,no,yes,NTT_016,NotA48,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,12,no,no,zero,135,99,4.595,0,6.9,no,no,no,no,no,yes,yes,yes,LAN_003,Lang1p,76,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,2,no,no,zero,115,160,5.075,0,7.6,no,no,no,no,yes,yes,yes,yes,LAN_012,LanEG,71,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,2,no,no,zero,38,91,4.511,1,6,no,no,yes,no,yes,no,no,no,PEE_002,PeeMT,79,old     ,female,SCL,d_Scotland,PEE     ,55.72,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,2,no,no,zero,41,10,2.303,2,6.7,no,no,yes,no,no,no,yes,yes,PEE_002,PeeMT,79,old     ,female,SCL,d_Scotland,PEE     ,55.72,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,2,no,no,zero,531,100,4.605,0,6.5,no,no,no,no,no,yes,yes,yes,KEN_008,KentSPR,83,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,2,no,no,zero,56,40,3.689,1,7.2,no,no,yes,no,yes,no,no,yes,LAN_012,LanEG,71,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,2,no,yes,explicit,90,73,4.29,3,7.3,no,no,no,no,yes,yes,yes,no,LND_006,GA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,3,no,no,zero,17,25,3.219,2,6.8,no,no,yes,no,no,no,yes,yes,LAN_006,LanD1P,71,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,3,no,no,zero,348,33,3.497,2,7.5,no,no,no,no,yes,yes,yes,no,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,3,no,no,zero,59,314,5.749,0,7.2,no,no,no,no,yes,yes,no,yes,DUR_002,DurNB,77,old     ,male,N,b_England,DUR     ,54.89,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,4,no,no,zero,281,437,6.08,0,7.3,no,no,yes,no,no,no,no,no,LAN_003,Lang1p,76,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,5,no,no,zero,1362,118,4.771,0,6.4,yes,no,no,no,no,yes,yes,yes,NTT_015,A109,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,5,no,no,zero,27,26,3.258,3,8,no,no,no,no,yes,yes,yes,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,5,no,yes,explicit,66,65,4.174,2,7.2,no,no,no,no,no,yes,no,no,LND_003,FM,67,young   ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,0,6,no,no,zero,5,27,3.296,1,6.8,no,no,no,no,yes,yes,yes,no,DEV_006,TCA_GR,83,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,0,no,no,zero,534,97,4.575,1,7.3,no,yes,no,no,yes,yes,no,yes,LAN_008,LanT3P,93,old     ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,0,no,no,zero,59,16,2.773,2,7.7,no,no,no,no,yes,yes,yes,yes,KEN_010,KentPB,87,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,1,no,no,zero,231,53,3.97,2,7,no,no,no,no,no,yes,yes,no,DEV_009,TCA_WH,79,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,11,no,no,zero,638,61,4.111,2,7.2,no,no,yes,no,no,no,no,yes,MDX_001,MdxCG,79,old     ,male,SE,b_England,MDX     ,51.59,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,2,no,no,zero,446,140,4.942,0,6.9,no,no,no,no,yes,yes,no,yes,KEN_002,FK,88,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,2,no,no,zero,76,43,3.761,2,6.6,no,no,yes,no,yes,no,yes,yes,ROC_001,RocAM,81,old     ,female,SCH,d_Scotland,ROC     ,57.81,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,explicit,212,18,2.89,2,7.9,no,no,no,no,no,yes,no,no,LND_006,GA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,zero,164,24,3.178,5,6.9,no,no,no,no,yes,yes,yes,yes,DEV_009,TCA_WH,79,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,zero,233,9,2.197,3,7.5,no,no,no,no,yes,yes,no,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,zero,40,39,3.664,3,7.2,no,no,no,no,yes,yes,yes,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,zero,412,126,4.836,0,6.4,no,no,no,no,yes,yes,no,yes,NTT_010,NotA85,72,young   ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,zero,51,63,4.143,1,6.2,no,no,no,no,yes,yes,yes,yes,ANS_003,AnsWB,100,old     ,male,SCL,d_Scotland,ANS     ,56.66,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,3,no,no,zero,591,19,2.944,3,7,no,yes,no,no,no,yes,yes,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,4,no,no,zero,858,15,2.708,3,7.2,no,no,no,no,no,yes,yes,no,WIL_002,TrbrJH,58,young   ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,1,7,no,no,zero,619,23,3.135,2,7.4,no,no,no,yes,yes,no,no,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,9,0,no,2,1,no,no,zero,256,8,2.079,2,7.3,no,no,yes,no,no,no,yes,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
